u10,v10,d2m,t2m,evabs,sp,sshf,tp,swvli,swvl1,swvl2
-1.9037,-3.7927,279.04,303.93,-0.00030568,97769,-5.57e+06,0,0.022308,0.02228,0.078777
0.79668,1.7149,288.22,297.29,-0.0017707,97823,-3.7727e+06,0,0.11621,0.1162,0.16983
1.4873,1.0731,294.47,295.6,-4.0331e-06,96103,2.537e+05,0,0.37402,0.37245,0.36271
-0.37766,1.5408,274.46,298.07,-3.4319e-05,94045,-5.7953e+06,0,0.12972,0.12972,0.15169
1.5324,1.4528,294.91,295.89,-9.8925e-07,96629,3856.6,0.0012709,0.38021,0.37936,0.34472
2.2048,1.9286,295.07,297.5,-0.0012006,98645,-3.333e+06,0.0066284,0.37681,0.37479,0.30649
-1.3637,0.26804,296.2,299.3,-0.0023052,96250,-2.6275e+06,0.004256,0.46874,0.46913,0.44306
1.3234,0.30373,293.22,294.85,-1.5219e-07,94907,17576,0,0.40048,0.39868,0.3948
1.0148,-0.50257,291.98,294.35,-0.00031839,89171,-8.2367e+05,0.0091963,0.45262,0.43446,0.49069
-0.28911,-2.5718,273.68,309.8,-1.1567e-05,94917,-3.7503e+06,0,0.12849,0.12848,0.14482
0.56579,-0.16144,294.48,302.19,-0.0019467,94948,-2.2592e+06,0.0010754,0.39415,0.3957,0.40921
0.75861,0.73024,293,296.16,-4.0864e-05,92342,-14196,0.0017532,0.40618,0.40376,0.41497
-0.16621,0.76422,295.61,296.11,0,96317,3856.6,0,0.45544,0.45673,0.44537
-3.2895,-0.14445,287.47,291.21,0,98023,-85684,0.00539,0.14885,0.14851,0.079068
-0.88622,-2.5391,283.34,300.57,-0.0010096,89712,-9.3559e+05,0,0.34218,0.33705,0.35652
1.1244,0.84918,294.18,300.39,-0.00052004,99233,-6.5398e+05,0.00043016,0.37807,0.377,0.38315
-1.6563,-3.0578,275.14,292.82,-1.9785e-06,97932,1.49e+05,0,0.051587,0.051587,0.059373
3.2989,0.59005,296.59,300.81,-0.0013012,1.0128e+05,-3.2586e+06,0.0020987,0.45881,0.47647,0.44095
-0.15297,3.9868,295.52,300.22,-4.8397e-05,97647,-3.0882e+06,0.00044319,0.088652,0.087725,0.10217
-2.313,-2.7464,277.15,307.74,-0.00049333,97991,-2.2801e+06,0,0.19849,0.19845,0.27989
-3.4265,-0.71837,281.75,295.72,0,99310,5.837e+05,0,0.0036915,0.0036447,0.0060151
3.1603,0.31435,293.54,296.3,-4.7941e-05,94431,1.6561e+05,0,0.35164,0.34596,0.29993
1.1025,2.2502,293.08,295.62,-7.8683e-05,98130,2.6887e+05,0.0002607,0.38296,0.38315,0.3828
1.3189,0.11384,292.27,293.18,-3.0438e-07,98412,99896,0,0.40021,0.39984,0.40087
-0.6698,0.58325,294.19,295.93,-4.5658e-07,98533,36351,0,0.25917,0.25961,0.2885
-0.95573,-0.29611,296.26,296.64,0,1.0076e+05,-6252.8,0.0088443,0.43834,0.42019,0.4232
0.63199,2.051,294.92,297.11,-3.3482e-06,98255,67401,0,0.31164,0.31025,0.25843
-0.68842,0.34323,292.84,305.23,-0.0017164,95891,-3.6276e+06,2.607e-05,0.30803,0.30589,0.32019
-2.9361,-1.2396,274.3,299.69,0,96621,-1.966e+06,0,0.0079826,0.0073081,0.0015834
0.91089,-2.8875,277.56,301.47,0,96421,-3.2073e+06,0,0.024173,0.024135,0.073315
0.2033,2.746,295.01,302.76,-0.0020954,95682,-3.4868e+06,0.00023463,0.20566,0.23627,0.17701
0.43544,2.2043,292.45,300.88,-0.00081194,97253,-2.0967e+06,0.0015251,0.2795,0.27687,0.28415
2.499,0.68945,294.86,300.21,-0.00037964,98531,-1.2323e+05,1.3035e-05,0.23059,0.22417,0.23048
-0.88001,-0.30545,297.15,300.95,-5.9507e-05,99010,-1.2533e+06,0.0091767,0.21888,0.21847,0.20758
1.7294,0.79013,295.31,300.3,-0.00034289,96197,-9.7314e+05,0.0047969,0.43206,0.42939,0.38437
-1.3952,-1.8743,271.01,293.02,-3.8048e-07,97569,6.3281e+05,0,0.19844,0.19844,0.2749
3.3432,-1.9801,298.12,299.78,-5.2506e-06,1.008e+05,4.9127e+05,0,0.15715,0.15712,0.17294
0.32661,1.7884,294.12,296.07,-0.0025835,96536,-2.3466e+06,0.0039692,0.40213,0.39907,0.39031
0.66841,3.0166,295.67,302.04,-0.00059697,98106,-5.5721e+05,0.0021247,0.32019,0.31144,0.2892
0.13834,-1.0612,293.63,294.72,-0.0021242,92424,-2.6311e+06,0.0088509,0.43742,0.42463,0.42849
0.20372,1.7014,297.57,301.18,-0.0025003,1.0102e+05,-1.1941e+06,0.0015316,0.31669,0.31627,0.30637
-0.9127,-2.4571,273.9,292.61,0,97042,2.2482e+05,0,0.0024266,0.0024079,0.13788
2.6559,-0.86451,287.72,312.36,-1.7502e-06,96625,-4.9577e+06,1.3035e-05,0.021221,0.021043,0.20257
0.42385,3.0816,296.36,300.47,-0.00010973,98616,-1.1024e+05,0,0.1436,0.14718,0.21715
3.7818,2.9014,293.61,303.69,-1.5219e-07,1.0026e+05,1.0278e+05,0,0.026112,0.026094,0.057743
0.49461,-0.82372,292.1,292.46,0,92370,20465,0,0.38043,0.37994,0.38289
0.1611,-1.424,294.46,297.06,-0.0023873,93501,-1.8953e+06,0.0020204,0.40556,0.40446,0.40509
1.2531,2.5837,294.45,295.47,-2.534e-05,96791,-94349,0.0049664,0.439,0.39577,0.40269
1.5924,1.7536,294.09,294.87,-5.7833e-06,98269,93397,7.8211e-05,0.47377,0.47464,0.49064
1.4265,0.805,295.12,297.9,-1.2023e-05,97388,1.6633e+05,0,0.12424,0.12378,0.19032
-0.79891,1.5229,295.31,297.42,-0.0028948,95171,-1.9631e+06,0.00014339,0.21799,0.22684,0.24036
1.5999,-0.68099,294.59,299.34,-0.00023019,96663,-3.3625e+05,0,0.36467,0.36031,0.34416
0.76068,0.32752,293.27,294.27,-6.8486e-07,94626,73900,0.002053,0.40964,0.40715,0.4021
0.17641,2.014,294.28,295.02,-3.3482e-06,97236,1.3961e+05,0.0023528,0.41794,0.41193,0.39902
0.97337,0.35938,294.03,301.05,-0.00173,92306,-2.3524e+06,0.0046666,0.36398,0.36147,0.3656
1.8845,1.8258,294.87,303.78,-0.00028498,96247,-1.8541e+06,0.0022225,0.32873,0.32935,0.29118
-1.6687,-2.5986,277.69,303.8,-6.666e-05,97796,31296,0,0.04843,0.048402,0.064189
-2.4768,-1.7685,273.57,296.72,0,98039,2.8981e+05,0,0.011365,0.011356,0.13565
0.25958,-3.6343,275.76,301.06,-1.0349e-05,97946,-4.6039e+06,0,0.23729,0.23731,0.2761
-0.35408,-0.18353,288.01,291.39,-1.9252e-05,87469,76789,0,0.42361,0.42301,0.43459
0.31834,1.1589,293.11,294.1,-0.00036838,92164,-8.4389e+05,0.01342,0.41473,0.4117,0.39528
0.32868,0.37424,289.12,300.78,-1.9481e-05,97449,3.7646e+05,0,0.1036,0.10358,0.12509
2.2437,1.7375,295.38,297.08,-8.3706e-07,97077,65957,0.00040409,0.22255,0.22422,0.17249
1.3557,-1.4745,296.16,303.13,-0.0022024,1.0023e+05,-1.1046e+06,0.00093853,0.35729,0.35388,0.36522
-3.0102,0.54332,270.99,307.71,-3.3482e-05,97787,-4.5721e+06,0,0.021512,0.021512,0.1188
-0.64497,0.19327,295,295.31,0,99781,45738,0.00017597,0.41956,0.4146,0.40993
0.78468,2.288,294.64,296.37,-1.0653e-06,94949,51515,0,0.23538,0.23479,0.15519
1.7215,2.1342,294.21,295.29,-2.2829e-06,96156,1.851e+05,0.0079645,0.27105,0.25782,0.15164
0.30923,-3.2409,279.44,309.1,0,97978,-8.1284e+05,0,0.022599,0.022402,0.069783
3.421,1.4482,293.31,295.14,-8.5228e-06,90855,-2.1343e+06,0.0054682,0.20757,0.20655,0.18247
0.40772,2.226,295,300.21,-0.00032036,94181,-2.2144e+05,0,0.36477,0.35681,0.36121
-1.031,-3.7592,281.71,295.8,0,97262,-3.7518e+06,0,0.015487,0.015469,1.8739e-05
-1.4887,-0.4809,295.93,301.87,-0.0027093,95614,-2.8759e+06,0.0014208,0.19124,0.24446,0.22598
-0.12649,2.3046,294.06,295.79,-0.002254,92128,-3.0116e+06,0.0060679,0.39805,0.35916,0.36115
-1.0902,0.90016,294.77,298.9,-0.0016679,95330,-5.8235e+06,0.0027569,0.44053,0.43935,0.40444
-0.94911,-1.3029,295.98,298.56,-0.0029594,96209,-2.5098e+06,0.00091246,0.41589,0.41647,0.44425
-0.92842,0.5807,296.17,300.48,-0.002247,97579,-2.6484e+06,0.003148,0.32469,0.32278,0.26952
-0.86428,0.57943,287.55,306.2,-0.00076979,96789,-1.4974e+06,0,0.11028,0.11001,0.17327
0.33075,0.70177,294.58,294.91,-0.0015737,96250,-1.4013e+06,0.0097503,0.39859,0.39714,0.39755
-2.7669,-2.4508,277.92,307.91,-1.5219e-06,96966,-2.8715e+06,0,0.013717,0.013735,0.13847
1.0772,0.1389,296.65,299.17,-0.0022511,96853,-4.0991e+06,0.0012123,0.28006,0.27908,0.21641
-0.29656,0.045016,293.79,303.45,-0.0029359,95400,-3.1474e+06,0.00047578,0.47604,0.47678,0.50075
1.0342,2.1614,294.26,298.21,-3.3482e-06,99106,3.0858e+05,0,0.10207,0.1021,0.14167
1.0946,1.5064,292.53,301.72,-8.0662e-06,98119,3.7718e+05,0.0003715,0.052403,0.052075,0.060329
-0.47615,0.31817,280.71,302.46,-0.0023086,95871,-5.4328e+06,0,0.11061,0.11062,0.16473
-0.78194,0.15929,293.29,304.17,-0.0016594,97609,-3.3878e+06,0.00028677,0.20141,0.19971,0.20491
0.9291,-2.2745,284.24,299.95,-0.0018136,97237,-4.7252e+06,0,0.047484,0.047484,0.065548
0.86041,1.1334,295.17,301.68,-0.0011056,1.0043e+05,-1.3544e+06,0.00093853,0.45747,0.45291,0.444
2.7043,3.3297,294.24,299.47,-3.0438e-07,96535,-2.496e+05,0.00028677,0.24205,0.24156,0.26303
2.1113,-0.49449,295.24,301.09,-0.00058678,98553,-7.5435e+05,0.00049534,0.36392,0.35507,0.33863
-3.3375,-1.7702,274.17,295.77,-1.5219e-07,98008,7.8011e+05,0,0.052599,0.052581,0.058914
0.33613,1.3381,293.82,294.2,-2.8688e-05,97507,9.6786e+05,0.020361,0.41083,0.40875,0.41759
-1.1651,-3.3488,290.43,309.32,0,1.0081e+05,-3.4131e+05,0,0.079789,0.072771,0.16142
-0.78442,-3.8709,276.49,310.13,-0.00013271,97305,-5.0104e+06,0,0.041534,0.041515,0.089083
-0.77077,-2.5799,280.3,298.99,-0.0021217,92504,-3.9532e+06,0,0.24536,0.24556,0.28952
-0.70953,0.26124,295.56,299.92,-0.00195,94611,-2.852e+06,0.0024311,0.28778,0.2878,0.29956
1.3048,1.2188,295.3,296,-1.5219e-07,97159,71012,0,0.32084,0.32094,0.32869
-0.30856,0.42735,294.98,295.98,-1.0197e-05,96670,1.7716e+05,0,0.25772,0.25775,0.27002
-0.65366,0.72047,295.08,306.85,-7.6781e-05,1.0002e+05,-4.5519e+06,0.0019162,0.035144,0.051625,0.08498
-2.6457,-1.4775,275.77,307.58,-2.2829e-07,97666,-2.2224e+06,0,0.0047315,0.0046565,0.10928
3.1532,3.7783,293.91,296.58,-1.8644e-05,94186,1.7933e+05,0.001108,0.40895,0.40437,0.39471
0.98579,1.5726,293.7,297.25,-9.4359e-06,96033,2.4287e+05,0,0.26619,0.26599,0.27061
-3.0632,-1.5004,276.66,303.83,-0.00015006,93360,-7.6879e+05,0,0.1095,0.10945,0.15138
0.82937,1.8628,296.11,301.97,-0.00047263,1.0098e+05,-5.0089e+05,0.00041061,0.47713,0.47099,0.4869
2.5023,-2.4924,285.63,299.48,0,98790,-5.1202e+06,0,0.0050969,0.0050688,6.5585e-05
2.0074,-0.22049,296,297.11,-0.0024415,97731,-2.8304e+06,0.0069477,0.37828,0.37376,0.30911
-3.1455,-1.8879,273.63,300.12,0,97204,-2.4152e+06,0,0.0029794,0.002942,0.0043192
-0.21711,2.8891,293.95,301.01,-0.0005364,95691,-1.3277e+06,0.00016946,0.27503,0.26988,0.2023
3.0908,-0.84794,296.3,301.64,0,1.0134e+05,-2.2404e+06,5.2141e-05,0.057218,0.057115,0.17172
-1.199,1.3594,295.1,297.1,-0.0022935,96690,-3.3604e+06,0.00037802,0.28607,0.26988,0.21862
0.78344,0.8152,294.94,296.88,-0.0013741,98393,-9.4209e+05,0.0077755,0.46772,0.46966,0.48926
1.4397,1.3428,294.88,302.32,-0.0015505,97598,-2.9315e+06,0.00052141,0.39528,0.39864,0.40178
0.6982,0.94349,295.02,295.15,0,96779,39239,0,0.41226,0.41082,0.41106
1.0305,1.0412,292.07,294.65,-0.00094633,92346,-1.5255e+06,0.005918,0.42519,0.42451,0.38948
1.417,1.5867,294.81,296.13,-1.8491e-05,97698,4.1545e+05,0.00013687,0.2563,0.25592,0.27647
1.2419,0.73363,292.84,303.19,-0.0019279,98022,-5.4747e+06,0.00030633,0.23801,0.23666,0.24381
1.0272,0.13847,293.74,296.16,-0.00010326,95948,3.1364e+05,0.0027504,0.48659,0.48748,0.48656
-1.6579,0.016978,289.14,305.81,-0.0010469,93531,-1.7039e+06,0,0.11028,0.10947,0.18077
-3.6288,4.071,286.42,301.48,0,97148,5.6493e+05,0,0.015731,0.015703,1.8739e-05
-1.3025,-1.3734,282.5,302.31,-0.00026284,97048,-2.0916e+05,0,0.092222,0.092044,0.16169
-0.48773,0.0050833,295.42,296.15,-0.0026986,96697,-5.3491e+06,0.0044189,0.41653,0.41034,0.39924
-0.13559,1.9511,293.49,297.02,-0.0028364,95429,-3.2052e+06,0.0011275,0.30955,0.30943,0.3161
-0.97435,-1.9053,291.12,305.58,-0.0025649,98638,-1.8844e+06,0,0.29106,0.28627,0.31902
0.47806,2.3318,291.38,303.7,-0.0020229,97710,-4.7873e+06,0,0.11054,0.11055,0.16591
1.7153,-0.31947,292.85,297.48,-7.3813e-06,96811,45016,0,0.14859,0.14813,0.16966
-0.4869,1.1117,295.02,296.56,-0.0026513,96358,-3.1488e+06,0.0026722,0.38213,0.38074,0.37317
-0.97559,1.4974,296.73,298.66,-7.7466e-05,99679,-1.6656e+05,0.010324,0.3277,0.31207,0.3194
0.82234,1.5238,294.93,296.59,-2.4351e-06,96726,42128,0.00059962,0.48382,0.48185,0.46208
-1.5785,0.58495,287.88,307.57,-0.0013677,97078,-2.5163e+06,0,0.17147,0.17072,0.25445
1.287,-1.8611,293.4,297.59,-0.00023186,94659,-3.4853e+05,0.01151,0.41968,0.41587,0.41985
1.5212,2.0357,292.04,304.88,-0.0002375,95560,-3.4001e+06,0.00015642,0.16533,0.163,0.16527
-0.15215,-0.80121,295.08,297.7,-0.0026819,95781,-2.7387e+06,0.0045818,0.38072,0.42791,0.40387
-1.108,3.3165,295.54,299.46,-2.7395e-06,98181,-3.9907e+05,0.0017597,0.10286,0.096925,0.14696
-3.7377,-3.8131,283.74,291.87,0,96835,4.5733e+05,0,0.001827,0.001827,0.049114
0.0063369,1.9911,284.34,298.41,0,98453,1.4394e+05,0,0.021793,0.021484,0.048036
2.0343,2.0782,294.79,296.9,-4.6419e-05,96695,2.732e+05,0,0.35466,0.34909,0.33018
0.94979,0.89464,295.64,296.84,-0.0020738,97796,-2.5127e+06,0.0056507,0.36824,0.36637,0.34163
-2.7768,-1.6168,276.06,310.11,-0.00061425,97247,-5.7303e+06,0,0.10724,0.10724,0.15126
-2.1686,-4.379,289.25,295.62,0,98794,4.4939e+05,0,0.063065,0.062306,0.048955
1.0094,1.3067,294.08,297.09,-0.0017648,99362,-3.333e+06,0.0038193,0.46846,0.46685,0.44787
-1.5098,-1.8581,279.55,292.48,-8.2945e-06,94828,1.555e+05,0,0.14511,0.14517,0.20912
1.2622,0.70687,291.32,299.15,-3.6526e-06,97073,6022.9,0,0.20128,0.20179,0.28302
-1.7573,0.69243,294.63,303.12,-0.0015642,98325,-2.5488e+06,0.00089291,0.39226,0.38916,0.39449
0.028268,0.16991,294.36,294.47,-0.00066599,97078,-1.0656e+06,0.0063546,0.4146,0.41156,0.41606
-2.9386,-4.6343,286.32,306.69,0,99758,-2.3978e+06,0,0.027939,0.025007,0.14941
1.6776,1.6831,289.91,301.92,0,97768,-3.4434e+06,0,0.015947,0.016003,0.13807
3.9386,2.5658,293.4,300.84,-0.00028003,98419,-1.1551e+06,0.00011732,0.18691,0.18306,0.19928
1.0632,1.407,294.35,295,0,97116,11800,0.0049794,0.4282,0.39496,0.35941
-1.336,-2.2787,271.64,296.22,-0.00022357,97877,-3.9727e+06,0,0.19247,0.19249,0.27623
-2.1247,0.16864,280.97,299.77,-1.5219e-07,1.0064e+05,91953,0,0.063477,0.063524,0.15373
1.3268,1.4868,289.73,300.79,-0.001824,97292,-3.2369e+06,0,0.20224,0.2022,0.29611
0.92289,1.6538,296.54,302.33,-0.0011774,97918,-1.3667e+06,0.00025419,0.38629,0.38531,0.4039
0.52068,1.3322,295.91,297.41,-0.0025182,96299,-4.8609e+06,0.0023463,0.48512,0.48284,0.47039
-2.4934,2.1559,293.97,305.72,-0.0014986,96023,-1.9451e+06,1.9553e-05,0.26704,0.26353,0.35338
-0.40994,-0.43417,295.6,298.01,-0.0024041,96389,-4.2443e+06,0.0012057,0.47209,0.4738,0.47974
-0.025525,-1.6283,295.04,299.47,-0.0016894,95933,-2.2339e+06,0.002959,0.4167,0.41145,0.39548
-1.1415,3.2294,273.3,294.06,0,96380,1.7572e+05,0,0.048674,0.048664,0.058258
0.022889,0.65717,295.74,303.98,-0.001354,99484,-1.4699e+06,9.7763e-05,0.35215,0.34783,0.33312
-0.34456,1.1903,294.41,296.34,-6.0268e-05,95877,41406,0.0002216,0.39104,0.38798,0.38225
1.129,0.10661,294.38,294.57,-7.6096e-08,96927,45016,1.3035e-05,0.24784,0.2509,0.24952
2.5081,1.6882,297.63,301.84,-0.00098484,96397,-1.3371e+06,0.00072997,0.46896,0.4726,0.46776
-2.5679,0.85556,279.21,310.41,-0.00028468,96295,-4.2522e+06,0,0.23104,0.23102,0.2785
-0.17697,0.97408,295.41,297.21,-0.0012468,96281,-3.8493e+06,0.0096721,0.48835,0.47507,0.37561
-0.11077,1.2077,293.38,293.58,0,93079,21909,0,0.4055,0.40395,0.41255
1.6437,1.8492,294.59,299.55,-0.00039479,99074,-5.9115e+05,0.00089942,0.38759,0.439,0.39218
0.19461,-1.3879,285.78,311.79,0,97761,-5.6733e+06,6.5176e-06,0.024323,0.024276,0.00018739
2.4233,1.7175,296.19,298.73,-0.00025157,99887,-5.9043e+05,0.0058202,0.44974,0.44533,0.40709
3.8244,-0.31225,290.43,306.23,-1.8035e-05,98100,-2.2505e+05,0,0.029879,0.029785,0.078018
-0.2378,0.96813,295.62,296.13,-0.0027285,96319,-2.5892e+06,0.0037672,0.45877,0.45712,0.42303
-0.51835,0.09047,292.81,299.13,-0.00083546,89314,-1.1349e+06,0.0002607,0.46916,0.4664,0.47592
2.1506,-0.17206,296.69,299.86,-0.0020626,97777,-2.4628e+06,0.0057355,0.41965,0.41492,0.41777
0.0092335,1.5089,295.6,298.36,-3.3026e-05,96868,1.1362e+05,0,0.26068,0.2577,0.29496
-0.027594,1.6206,295.62,298.58,-0.00036777,93764,-5.9982e+05,0.001121,0.40131,0.40218,0.4247
-1.0447,0.66694,294.61,300.64,-0.00011627,96263,-34415,0,0.37696,0.37422,0.39244
0.055578,-0.30248,294.08,295.59,-0.0028565,91758,-4.0204e+06,0.002959,0.40718,0.41353,0.41641
0.96137,3.0353,297.05,300.7,-0.00041221,1.0076e+05,-5.0595e+05,0.005025,0.43213,0.42138,0.41915
3.4284,3.7328,290.71,306.71,0,93843,-5.0436e+06,3.9105e-05,0.028717,0.02852,0.045947
1.3346,0.31817,293.55,294.82,-0.0016555,94405,-2.2895e+06,0.007619,0.37043,0.36878,0.34647
-0.12194,2.359,294.05,300.22,-0.0012533,97764,-4.9649e+06,3.9105e-05,0.33661,0.33625,0.28241
-2.7955,-3.6887,271.1,301.42,-9.3979e-05,96075,-4.9302e+06,0,0.051213,0.051194,0.05913
0.85461,0.85938,292.31,297.39,-0.0025081,93405,-1.0259e+06,7.1693e-05,0.28442,0.28441,0.28396
-0.95284,-2.3892,276.8,291.95,-8.9032e-06,96368,4.0823e+05,0,0.19856,0.19858,0.28098
2.2847,-1.4652,296.15,298.14,-2.3818e-05,1.0034e+05,1.7355e+05,0.013192,0.4104,0.39825,0.33139
0.75448,2.8942,290.82,307.12,-6.9247e-06,95360,-5.4697e+06,9.1246e-05,0.14142,0.13916,0.13704
1.9495,1.2366,286.86,297.91,-2.2068e-06,98516,76789,0,0.04872,0.04872,0.060863
0.20703,1.0115,296.05,297.06,-0.0018236,1.0025e+05,-3.2766e+06,0.0090073,0.4058,0.3916,0.37433
-0.83739,-1.2651,290.92,304.11,-0.0013375,96450,-5.1375e+06,0,0.24422,0.2442,0.29149
2.8412,-1.9414,292.74,307.39,0,99984,-1.0728e+06,0,0.046734,0.044757,0.13397
-0.56222,-3.1186,277.05,306.44,-0.0008872,89551,-4.2804e+06,0,0.12288,0.12288,0.15672
3.0498,1.2999,293.85,302.41,0,97859,20465,0,0.050388,0.047577,0.066194
0.45116,0.58538,293.25,294.75,-2.2829e-07,95629,-5530.7,0.0029394,0.42573,0.42096,0.41975
2.6439,-0.34921,290.38,302.72,-3.4243e-06,91731,-5.3483e+05,0,0.060123,0.059551,0.058277
-3.7083,-4.5587,282.32,300.34,0,97640,-1.6122e+06,0,0.010494,0.010409,0.13511
-2.7011,-2.2481,280.14,308.03,-1.1795e-05,93699,-2.4946e+06,0,0.12105,0.12101,0.14812
0.3113,-1.1041,291.78,293.23,-1.5219e-07,95397,43572,0,0.40248,0.40132,0.41061
1.6545,1.0229,294.73,298.87,-0.002592,96905,-1.6526e+06,0.00051489,0.36403,0.36373,0.35292
-0.24773,1.1032,295.16,300.06,-0.0029092,95696,-3.5821e+06,0.002027,0.39856,0.39969,0.41641
1.9388,1.3917,294.9,297.17,-0.0019665,97298,-2.6369e+06,0.0094765,0.39073,0.38808,0.37212
0.48303,0.50509,296.2,300.37,-0.00067939,99012,-6.8647e+05,0.0004823,0.33673,0.33455,0.32836
-1.6298,-1.4567,273.18,310.2,-1.2175e-06,96010,-5.2834e+06,0,0.036166,0.036137,0.21539
1.6967,-0.46433,293.54,295.8,-0.0021222,93021,-2.3069e+06,0.0038649,0.41069,0.40762,0.439
-0.99546,3.6266,293.6,301.66,-6.0877e-07,95365,-5.2696e+06,0.0012774,0.044907,0.044186,0.08379
-1.2139,-0.83647,297.18,302.9,-0.0010311,1.0076e+05,-9.2187e+05,0.00016946,0.37108,0.36723,0.36205
2.7365,2.1712,293.09,297.25,-0.0021926,92091,-3.3308e+06,0.0016815,0.39961,0.40527,0.38958
-0.32553,0.31647,294.17,294.35,0,97469,5300.8,3.2588e-05,0.4985,0.4961,0.49417
-0.098767,1.5042,290.64,295.92,-6.7725e-06,93925,34907,0,0.20553,0.20566,0.24114
-3.5912,-3.0081,273.57,296.21,-2.2829e-07,97776,5.7937e+05,0,0.017118,0.017155,0.11429
2.2491,2.223,295.22,298.93,-4.6038e-05,97187,3.6563e+05,0,0.34979,0.34665,0.36431
1.3081,0.75742,296.69,297.82,-0.0023658,99043,-2.1025e+06,0.00072997,0.25156,0.25099,0.25478
0.62496,1.107,294.53,297.24,-0.002353,97088,-4.1699e+06,0.00020204,0.25444,0.26448,0.26714
1.7782,-0.39084,295.72,298.12,-0.0016017,99510,-8.3811e+05,0.0038128,0.38538,0.41138,0.39772
2.845,-0.85643,294.92,302.81,-0.0025253,97238,-2.0216e+06,0.00051489,0.35741,0.35426,0.39655
-0.0052493,1.0017,294.95,295.28,-0.00032744,97119,-4.0269e+05,0.013667,0.41885,0.48523,0.49763
1.6905,1.4503,297.76,299.28,-9.8925e-07,1.0086e+05,-67631,0,0.19439,0.19466,0.22211
1.5316,4.2235,292.53,306.63,-0.00067649,93794,-4.6067e+06,0.00019553,0.16587,0.17244,0.18684
-0.3789,-4.8586,274.55,307.44,0,97923,-3.5099e+06,0,0.024463,0.024398,0.065342
-2.073,-2.0506,281.39,298.64,-0.0029369,90767,-3.3697e+05,0,0.13356,0.13358,0.2343
3.2174,-0.36705,292.05,308.09,-0.0007774,97487,-5.5253e+06,0.00020204,0.20032,0.20014,0.14953
1.9586,-3.3033,282.96,313.4,-3.0438e-07,96951,-3.2882e+06,6.5176e-06,0.017792,0.017577,0.095914
0.2062,1.5263,294.97,296.27,-0.0019344,97132,-2.2614e+06,0.0018249,0.33246,0.3372,0.31479
0.84841,0.76762,294.27,296.68,-0.00099419,96099,-2.1834e+06,0.0050446,0.38902,0.3857,0.35977
1.5738,1.2018,294.92,295.7,-0.0003492,98094,-6.9802e+05,0.02141,0.43419,0.42888,0.41565
2.1444,0.82285,294.68,300.65,-0.0011548,1.0023e+05,-3.5626e+06,0.0036759,0.42232,0.42111,0.40432
-1.9029,-1.2519,285.18,298.93,-0.0020502,97952,-3.0636e+06,0,0.097103,0.097169,0.16703
-1.0559,1.6083,295.87,296.62,-0.0023024,96245,-2.0094e+06,0.0023528,0.32405,0.32392,0.32518
1.3909,0.9163,295.11,298.28,-0.00017479,97119,-2.4599e+05,0.0020921,0.40959,0.4032,0.42281
1.5328,2.3819,294.47,297.5,-6.6965e-05,95531,-19251,0,0.27319,0.26889,0.26175
-2.8021,1.4482,295.61,296.98,-0.0021795,97751,-2.9669e+06,0.018875,0.40335,0.41735,0.40087
-1.6319,0.023775,291.45,293.17,-7.6096e-08,87696,93397,0.0015121,0.45711,0.45995,0.49003
-0.96566,0.60024,295.21,298.01,-6.0649e-05,96500,-82073,0,0.46225,0.45868,0.4594
2.0728,1.1015,296.65,306.19,-0.00074125,98950,-3.8572e+06,0.00052792,0.23932,0.23311,0.1704
0.047302,0.27526,295.1,297.01,-0.0022956,96059,-3.5908e+06,0.0040148,0.46998,0.44635,0.48329
-0.16125,-0.65762,284.22,300.06,-0.00090646,88015,-1.8483e+06,0,0.36456,0.36271,0.38699
-0.22373,0.12573,297.56,304.12,-0.00084002,1.0041e+05,-9.9192e+05,0.00018901,0.30622,0.29982,0.2812
0.60634,1.1652,295.79,297.25,-0.0018866,98423,-2.7076e+06,0.0039888,0.40889,0.40776,0.40375
-1.0923,0.71877,295,297.25,-0.0017316,97007,-1.9473e+06,0.00066479,0.37279,0.37298,0.39944
0.74703,-0.84666,294.57,297.35,-0.0015617,95406,-3.9287e+06,0.0054813,0.41517,0.41606,0.42993
0.8393,0.95921,296.01,297.43,-1.2175e-06,98801,3.9451e+05,0.0052075,0.41193,0.40489,0.39011
-0.55104,1.8279,288.28,297,-0.0026493,93945,-4.1973e+06,0,0.24907,0.24932,0.28441
3.7897,0.13295,293.89,300.52,-1.5219e-07,95578,-40914,0,0.028857,0.028398,0.066147
3.1934,0.45751,295.3,296.79,-3.3787e-05,96440,-5.9693e+05,0.012044,0.47083,0.47034,0.45148
-0.25973,2.4664,295.45,300.63,-0.0006787,98532,-1.6317e+06,0.0078015,0.33206,0.32506,0.28664
2.3873,1.5454,291.48,306.52,-0.0015923,98286,-4.793e+06,0,0.1545,0.1516,0.080838
1.0938,1.9027,295.36,296.89,-0.0020376,95574,-2.4484e+06,0.0032197,0.398,0.38065,0.39665
-0.94704,-0.90274,280.17,299.94,-0.0013432,95460,-4.4739e+06,0,0.053799,0.053799,0.067075
0.5273,-0.18056,296.11,300.53,-0.000241,98606,-3.1242e+05,0.0002216,0.33571,0.33009,0.33829
0.6833,1.6895,294.23,294.72,-4.5658e-07,97918,1.4178e+05,0.00031284,0.40009,0.39652,0.37926
